ID,HasRevenue
0,0.020333333333333
1,0.045333333333333
2,0.017
3,0.213666666666667
4,0.020333333333333
5,0.017
6,0.055333333333333
7,0.017
8,0.028666666666667
9,0.797
10,0.017
11,0.023666666666667
12,0.022
13,0.092
14,0.018666666666667
15,0.023666666666667
16,0.042
17,0.025333333333333
18,0.185333333333333
19,0.018666666666667
20,0.843666666666667
21,0.028666666666667
22,0.045333333333333
23,0.650333333333333
24,0.022
25,0.017
26,0.020333333333333
27,0.020333333333333
28,0.032
29,0.083666666666667
30,0.162
31,0.032
32,0.512
33,0.017
34,0.017
35,0.055333333333333
36,0.018666666666667
37,0.018666666666667
38,0.047
39,0.017
40,0.022
41,0.102
42,0.035333333333333
43,0.860333333333333
44,0.017
45,0.030333333333333
46,0.267
47,0.020333333333333
48,0.018666666666667
49,0.063666666666667
50,0.028666666666667
51,0.022
52,0.017
53,0.023666666666667
54,0.037
55,0.022
56,0.017
57,0.025333333333333
58,0.017
59,0.017
60,0.017
61,0.057
62,0.215333333333333
63,0.028666666666667
64,0.022
65,0.020333333333333
66,0.365333333333333
67,0.150333333333333
68,0.863666666666667
69,0.927
70,0.133666666666667
71,0.062
72,0.182
73,0.025333333333333
74,0.017
75,0.033666666666667
76,0.045333333333333
77,0.037
78,0.092
79,0.025333333333333
80,0.033666666666667
81,0.340333333333333
82,0.568666666666667
83,0.070333333333333
84,0.973666666666667
85,0.022
86,0.017
87,0.847
88,0.052
89,0.022
90,0.215333333333333
91,0.110333333333333
92,0.435333333333333
93,0.020333333333333
94,0.602
95,0.455333333333333
96,0.080333333333333
97,0.017
98,0.017
99,0.025333333333333
100,0.708666666666667
101,0.020333333333333
102,0.227
103,0.037
104,0.022
105,0.193666666666667
106,0.698666666666667
107,0.017
108,1.01033333333333
109,0.035333333333333
110,0.105333333333333
111,0.020333333333333
112,0.017
113,0.790333333333333
114,0.052
115,0.033666666666667
116,0.567
117,0.018666666666667
118,0.017
119,0.022
120,0.323666666666667
121,0.113666666666667
122,0.378666666666667
123,0.035333333333333
124,0.305333333333333
125,0.017
126,0.017
127,0.017
128,0.442
129,0.117
130,0.018666666666667
131,0.318666666666667
132,0.053666666666667
133,0.147
134,0.020333333333333
135,0.025333333333333
136,0.082
137,0.030333333333333
138,0.745333333333333
139,0.485333333333333
140,0.447
141,0.018666666666667
142,0.018666666666667
143,0.097
144,0.067
145,0.302
146,0.017
147,0.052
148,0.187
149,0.077
150,0.067
151,0.035333333333333
152,0.552
153,0.575333333333333
154,0.017
155,0.020333333333333
156,0.048666666666667
157,0.038666666666667
158,0.085333333333333
159,0.020333333333333
160,0.300333333333333
161,0.022
162,0.017
163,0.023666666666667
164,0.430333333333333
165,0.032
166,0.035333333333333
167,0.042
168,0.040333333333333
169,0.017
170,0.057
171,0.017
172,0.118666666666667
173,0.123666666666667
174,0.072
175,0.018666666666667
176,0.022
177,0.692
178,0.222
179,0.018666666666667
180,0.462
181,0.078666666666667
182,0.017
183,0.155333333333333
184,0.103666666666667
185,0.857
186,0.052
187,0.018666666666667
188,0.068666666666667
189,0.033666666666667
190,0.020333333333333
191,0.017
192,0.017
193,0.542
194,0.017
195,0.115333333333333
196,0.027
197,0.032
198,0.148666666666667
199,0.017
200,0.017
201,0.017
202,0.023666666666667
203,0.020333333333333
204,0.278666666666667
205,0.067
206,0.083666666666667
207,0.058666666666667
208,0.808666666666666
209,0.033666666666667
210,0.018666666666667
211,0.018666666666667
212,0.023666666666667
213,0.075333333333333
214,0.480333333333333
215,0.025333333333333
216,0.025333333333333
217,0.030333333333333
218,0.017
219,0.027
220,0.035333333333333
221,0.052
222,0.102
223,0.098666666666667
224,0.018666666666667
225,0.547
226,0.037
227,0.077
228,0.017
229,0.027
230,0.117
231,0.090333333333333
232,0.268666666666667
233,0.155333333333333
234,0.035333333333333
235,0.048666666666667
236,0.107
237,0.098666666666667
238,0.048666666666667
239,0.073666666666667
240,0.110333333333333
241,0.050333333333333
242,0.482
243,0.033666666666667
244,0.052
245,0.083666666666667
246,0.122
247,0.017
248,0.570333333333333
249,0.065333333333333
250,0.017
251,0.118666666666667
252,0.017
253,0.300333333333333
254,0.970333333333333
255,0.965333333333333
256,0.663666666666667
257,0.032
258,0.915333333333333
259,0.157
260,0.017
261,0.018666666666667
262,0.490333333333333
263,0.018666666666667
264,0.023666666666667
265,0.075333333333333
266,0.085333333333333
267,0.018666666666667
268,0.022
269,0.123666666666667
270,0.412
271,0.450333333333333
272,0.305333333333333
273,0.452
274,0.025333333333333
275,0.108666666666667
276,0.147
277,0.908666666666667
278,0.715333333333333
279,0.017
280,0.060333333333333
281,0.038666666666667
282,0.035333333333333
283,0.038666666666667
284,0.093666666666667
285,0.470333333333333
286,0.028666666666667
287,0.037
288,0.563666666666667
289,0.045333333333333
290,0.025333333333333
291,0.495333333333333
292,0.017
293,0.070333333333333
294,0.027
295,0.197
296,0.018666666666667
297,0.308666666666667
