,0
0,0.05181147947654014
1,0.4175376837107871
2,0.0395948808970872
3,0.40932346555994537
4,0.06029623990248752
5,0.011236406996329574
6,0.2969137877525987
7,0.1523367942910363
8,0.033203942440685114
9,0.9987868527453369
10,0.059996104236954506
11,0.10713392471627636
12,0.07052920127717617
13,0.0234669869091783
14,0.07154890009400747
15,0.02100101763985105
16,0.15573582682750575
17,0.11682333210209923
18,0.23718948330708026
19,0.0970164358298565
20,0.9428232700305451
21,0.1187333519752723
22,0.1184434895902189
23,0.9894369555326686
24,0.04901992987770569
25,0.05467196943729799
26,0.0452866009776298
27,0.04259687918535106
28,0.08376946805627446
29,0.258687337928651
30,0.7218555168809091
31,0.3070211637453206
32,0.44847465676220705
33,0.020622804873669114
34,0.04083640624297463
35,0.18414063404816206
36,0.011381884853758208
37,0.06098552168180703
38,0.44198708549561083
39,0.03868986118136616
40,0.060017691104319565
41,0.2985374336845945
42,0.19099286308983843
43,0.8623285240393261
44,0.03893662044043518
45,0.09073124074099474
46,0.24859305967486053
47,0.11936667154462881
48,0.06412005981591301
49,0.2928407678298311
50,0.05836070955543214
51,0.03901879880029787
52,0.11143994588840665
53,0.07728459118246267
54,0.3633589653443497
55,0.060301802617834126
56,0.01698836340323898
57,0.053220150281709455
58,0.03849455939434401
59,0.007961449812366225
60,0.03372158494081908
61,0.2033030716637464
62,0.6101418315458426
63,0.09328937342670238
64,0.16051109250555878
65,0.3861971661730905
66,0.7495358357036116
67,0.28176154034991385
68,0.7994375371488333
69,0.9625117396591208
70,0.20859483615569988
71,0.36963918800722534
72,0.43847736172296936
73,0.04897920317752994
74,0.02285415373258317
75,0.2055557018024249
76,0.34309350142684825
77,0.2985639514116376
78,0.32373050690509825
79,0.054589858083693085
80,0.14369258107605765
81,0.7186996910405049
82,0.7443967065422872
83,0.3211792370243019
84,0.999993485347932
85,0.07074298533239046
86,0.09423077610554315
87,0.969176536910085
88,0.22748458338717106
89,0.07749028320387827
90,0.39766627329378545
91,0.3378388605276096
92,0.9626435084079803
93,0.0764920895696924
94,0.9382766482419816
95,0.7461897419438883
96,0.5051944538175004
97,0.019198832779982328
98,0.12158733253539959
99,0.03943198707165932
100,0.8857296228288648
101,0.06138012631475161
102,0.591941779700565
103,0.1334692962766858
104,0.07740135699619263
105,0.30509071152341843
106,0.9076793073048459
107,0.004301646372081741
108,0.9910174194902269
109,0.1293662581790727
110,0.3034136532148129
111,0.0619285484633144
112,0.0376638675577649
113,0.9341754787440376
114,0.13223640980090823
115,0.21962794848030182
116,0.9861900463353674
117,0.06027367706427263
118,0.057510230013408124
119,0.019361474708398836
120,0.8632003348269867
121,0.29988174603781453
122,0.8202352386300664
123,0.3159589187969874
124,0.719433095166427
125,0.05197237313458899
126,0.005525436264870623
127,0.009156399030909852
128,0.901414562389158
129,0.1895108778717521
130,0.2191677680052469
131,0.3248688731683544
132,0.2900550621475809
133,0.23291567938372215
134,0.12154114279387138
135,0.3077318998819886
136,0.44188984480560695
137,0.11852954753075985
138,0.9567777212935615
139,0.9631209756231992
140,0.918006229418882
141,0.07708259444290809
142,0.07227607115310171
143,0.3258859683901893
144,0.2902204087710304
145,0.6897646520276643
146,0.016856838213896167
147,0.04760906841140553
148,0.24766605659097743
149,0.3403445725936973
150,0.40216919357947106
151,0.13571665143138897
152,0.8434420599083459
153,0.4058550742407579
154,0.009988955354303636
155,0.12114143125553077
156,0.2964369053627236
157,0.09181674413277877
158,0.14897343553244213
159,0.11683664548546045
160,0.22221475272805333
161,0.2513428146777095
162,0.009319862014155926
163,0.03328312763520433
164,0.7979245807749974
165,0.03424971448387482
166,0.10217645434317177
167,0.15822764267275613
168,0.26357385367343655
169,0.010945688786906601
170,0.16278084082485275
171,0.009988955354303636
172,0.1570791300801836
173,0.2459122343734676
174,0.0895345249394826
175,0.06466086257147477
176,0.08265840324156286
177,0.7641521563318913
178,0.20363130496008805
179,0.07160492560364112
180,0.930885777638396
181,0.3581045752077825
182,0.0941071642877205
183,0.5710151866253608
184,0.21030633124128323
185,0.919715066288735
186,0.15613358180914225
187,0.1319040428609239
188,0.24621607786719588
189,0.15761016372853548
190,0.12521990211705547
191,0.026535765603841154
192,0.0051063888337142755
193,0.8628968210286573
194,0.029757410853254375
195,0.17917279752787377
196,0.009360067045102062
197,0.05037266169535116
198,0.35602545740409136
199,0.011114092970651355
200,0.0573413598528872
201,0.031059455403699806
202,0.05157008251639817
203,0.048499343477793416
204,0.7923600779615954
205,0.04138318570178566
206,0.2988977275083077
207,0.1619572887925061
208,0.9589284350759935
209,0.05592025657434971
210,0.05793420727170803
211,0.02501835947585463
212,0.05082465458299129
213,0.585909256093243
214,0.8062018155727025
215,0.04722385348569569
216,0.12057103892558388
217,0.04277539526637592
218,0.02584133992473472
219,0.12573840470717457
220,0.06332112494105076
221,0.4982060885835392
222,0.11793239221166887
223,0.3683705283090907
224,0.04139841688405203
225,0.6967588621850681
226,0.05506650393779216
227,0.2939754172921875
228,0.08534410914581606
229,0.07802152005563892
230,0.14291918855792637
231,0.2972914511160411
232,0.41351075635391854
233,0.4292107225578679
234,0.34048372663620274
235,0.25770572365172223
236,0.41936186013463195
237,0.24457605117942963
238,0.2778685837864438
239,0.40683887617681375
240,0.08222236220670685
241,0.01466382940622709
242,0.7302464802575829
243,0.1276496180051529
244,0.13379701351399773
245,0.352362857657799
246,0.2992866530025995
247,0.02666506201995894
248,0.8940695188957647
249,0.1579780148030124
250,0.042207871512686755
251,0.19751433192137946
252,0.0701699584530445
253,0.9375529903631182
254,0.982411416625326
255,0.9953233711684685
256,0.816522382930255
257,0.10051283960752015
258,0.8979890035720113
259,0.43239978970792936
260,0.05224492915208086
261,0.071909277091223
262,0.966332350094043
263,0.031885060484425576
264,0.032113463603131207
265,0.3924038317150229
266,0.17708774338305916
267,0.03917618919781333
268,0.034707474519222736
