,0
0,0.05983693898497123
1,0.39688149644573545
2,0.03523938760008994
3,0.4374816672146319
4,0.0673386388761001
5,0.01828362396835667
6,0.2522830761850281
7,0.12959313647850232
8,0.030325275484265897
9,0.9992090016875012
10,0.05596884258172607
11,0.11256747786718826
12,0.0757419478964309
13,0.03590876184985099
14,0.06260696069906396
15,0.024679252290875222
16,0.1348229067595401
17,0.10261700780617838
18,0.20254563389404306
19,0.09019259609828358
20,0.9442257069882742
21,0.12968360069038387
22,0.10914886740484946
23,0.994556328792497
24,0.04280262791824653
25,0.05970166410447831
26,0.06521390885280032
27,0.0821560491527206
28,0.07551155252509381
29,0.23993610081561845
30,0.6919816162812592
31,0.327530258326557
32,0.46263577897429287
33,0.024304739649601222
34,0.05104465981116353
35,0.1721402343974995
36,0.0138924100023618
37,0.06824435908664048
38,0.4382034251298656
39,0.05008162273380269
40,0.052841473987968374
41,0.2721072807256434
42,0.20634096230467927
43,0.8679468171530144
44,0.03877502020761136
45,0.10150716829043299
46,0.24828817796059624
47,0.11091305118564206
48,0.06455060269098693
49,0.2913025950179727
50,0.05775624441581733
51,0.04982791752471991
52,0.1281315649496416
53,0.07148691337240332
54,0.3388908120726934
55,0.05730869889445364
56,0.032665804511086596
57,0.04752120186103132
58,0.03921405686221303
59,0.009782431834480678
60,0.029040245466768616
61,0.19118247003631852
62,0.6217331023576471
63,0.10741559379338647
64,0.14148312915490197
65,0.2767695590992469
66,0.7273998080942927
67,0.2889632114770206
68,0.7893521410671019
69,0.9619662329761428
70,0.16087048371181248
71,0.37599016237812377
72,0.4014692668262732
73,0.04958527107330107
74,0.025879584969758868
75,0.19909820456887284
76,0.2811242183407474
77,0.27279759195362463
78,0.3043716208977206
79,0.09203539247962343
80,0.13298650984576865
81,0.7232280966897571
82,0.7089374809976612
83,0.28437618201343096
84,0.999996724685913
85,0.06444167451622629
86,0.08622142824135241
87,0.972790961569447
88,0.2139742199647688
89,0.07154602763506979
90,0.383754353908366
91,0.3313608114775972
92,0.9697764059808497
93,0.09739098520127124
94,0.9464279916388282
95,0.7328223925325499
96,0.4301480110961344
97,0.02039376843688944
98,0.10591295476506585
99,0.04895108054370606
100,0.8839052185778713
101,0.05539442346537517
102,0.6665807760464111
103,0.1454121749130949
104,0.06790250287748319
105,0.29479427651320705
106,0.9125839331702613
107,0.007239236134977217
108,0.9926137270790273
109,0.12803289262304307
110,0.2590296115436575
111,0.054585833865031096
112,0.03276526292968518
113,0.9334069291721446
114,0.11634401217908916
115,0.22761967169925107
116,0.9882029607864775
117,0.052351650880559326
118,0.05534964515091959
119,0.019642581909350032
120,0.8528670222226747
121,0.2905102381347511
122,0.8205260260128714
123,0.3266411814173464
124,0.7417367070817211
125,0.05681187707833948
126,0.005926312413113773
127,0.011013788798035417
128,0.8799247192435758
129,0.17034256746882512
130,0.20142098660572863
131,0.39514457468665387
132,0.2853961662930618
133,0.19774929134414385
134,0.10771034912958499
135,0.2658813779109974
136,0.4043788397479295
137,0.12361854244301121
138,0.9492557789526754
